Date,QLD,QQQ,SPY
2016-06-13,4.411311626434326,100.5389633178711,176.641845703125
2016-06-14,4.4156174659729,100.5389633178711,176.29441833496094
2016-06-15,4.388558387756348,100.25045776367188,176.04864501953125
2016-06-16,4.415000915527344,100.54825592041016,176.5740966796875
2016-06-17,4.312913417816162,99.36970520019531,175.91644287109375
2016-06-20,4.362727165222168,99.99491882324219,177.0493621826172
2016-06-21,4.391016960144043,100.31219482421875,177.55198669433594
2016-06-22,4.369479656219482,100.06954956054688,177.2623291015625
2016-06-23,4.492547512054443,101.49726104736328,179.57077026367188
2016-06-24,4.127655029296875,97.31680297851562,173.1225128173828
2016-06-27,3.9682834148406982,95.38522338867188,170.0219268798828
2016-06-28,4.135037899017334,97.4754409790039,173.0884552001953
2016-06-29,4.279642581939697,99.20175170898438,176.03575134277344
2016-06-30,4.37870979309082,100.34951782226562,178.4378204345703
2016-07-01,4.422399997711182,100.85343170166016,178.81265258789062
2016-07-05,4.3670196533203125,100.23753356933594,177.52638244628906
2016-07-06,4.437782287597656,101.05868530273438,178.5911865234375
2016-07-07,4.466087818145752,101.35729217529297,178.48040771484375
2016-07-08,4.603922367095947,102.92498016357422,181.1381378173828
2016-07-11,4.658071041107178,103.51285552978516,181.77694702148438
2016-07-12,4.702375888824463,104.03539276123047,183.09727478027344
2016-07-13,4.682069778442383,103.78343200683594,183.07168579101562
2016-07-14,4.7411417961120605,104.49263763427734,184.09381103515625
2016-07-15,4.727603912353516,104.32466125488281,183.84683227539062
2016-07-18,4.790367603302002,105.01517486572266,184.3408966064453
2016-07-19,4.754677772521973,104.63262176513672,184.15353393554688
2016-07-20,4.866669178009033,105.85499572753906,184.9201202392578
2016-07-21,4.8451337814331055,105.61239624023438,184.22164916992188
2016-07-22,4.883284091949463,106.05095672607422,185.04791259765625
2016-07-25,4.885745048522949,106.06027221679688,184.54531860351562
2016-07-26,4.898051738739014,106.1816177368164,184.63047790527344
2016-07-27,4.960816383361816,106.91878509521484,184.43460083007812
2016-07-28,4.998965740203857,107.29203033447266,184.6475067138672
2016-07-29,5.018043041229248,107.52532958984375,184.94570922851562
2016-08-01,5.070346355438232,108.09453582763672,184.79232788085938
2016-08-02,4.9934282302856445,107.27339172363281,183.60829162597656
2016-08-03,5.028502941131592,107.62797546386719,184.14495849609375
2016-08-04,5.056191921234131,107.9359130859375,184.3408966064453
2016-08-05,5.15218448638916,108.9717025756836,185.84861755371094
2016-08-08,5.142339706420898,108.85039520263672,185.7379150390625
2016-08-09,5.165721416473389,109.1023178100586,185.84861755371094
2016-08-10,5.139261245727539,108.8223876953125,185.38868713378906
2016-08-11,5.182335376739502,109.28899383544922,186.2489776611328
2016-08-12,5.189104080200195,109.36360168457031,186.08714294433594
2016-08-15,5.233409404754639,109.83018493652344,186.62371826171875
2016-08-16,5.176181793212891,109.22366333007812,185.66123962402344
2016-08-17,5.19156551361084,109.41963195800781,186.01046752929688
2016-08-18,5.196488380432129,109.44758605957031,186.42782592773438
2016-08-19,5.192180633544922,109.41963195800781,186.1552734375
2016-08-22,5.198334693908691,109.50357818603516,186.1466827392578
2016-08-23,5.216179370880127,109.69954681396484,186.5215606689453
2016-08-24,5.147877216339111,108.9903793334961,185.56748962402344
2016-08-25,5.1306471824646,108.81304931640625,185.43975830078125
2016-08-26,5.146645545959473,108.9717025756836,185.0904998779297
2016-08-29,5.16141414642334,109.12100219726562,186.00193786621094
2016-08-30,5.127571105957031,108.76638793945312,185.6952667236328
2016-08-31,5.1140336990356445,108.65442657470703,185.1671600341797
2016-09-01,5.140492916107178,108.93437194824219,185.17568969726562
2016-09-02,5.173105716705322,109.28899383544922,186.01046752929688
2016-09-06,5.238330841064453,109.97012329101562,186.57266235351562
